order_id,customer_id,order_date,total_amount
3800,26,2018-04-28,26.847547984487985
3801,187,2019-05-20,87.381606002707
3802,257,2022-11-27,32.06661754263486
3803,58,2024-01-24,371.14964615664786
3804,348,2024-09-30,318.48277803229234
3805,239,2022-07-16,270.22367577761287
3806,1,2023-03-24,188.75621673126406
3807,448,2017-07-07,199.53293423161065
3808,289,2024-10-22,164.3608643475253
3809,365,2024-09-09,167.51566776100532
3810,148,2022-09-24,93.2280355848126
3811,358,2021-10-31,69.99216486874333
3812,75,2017-03-20,412.0710041619452
3813,429,2021-01-03,162.24726340195446
3814,471,2017-03-01,157.89716275485443
3815,143,2023-11-20,144.4740322016091
3816,322,2022-10-18,198.38192804513542
3817,139,2023-12-22,370.57584617797204
3818,75,2019-12-20,151.57463644817383
3819,272,2019-03-04,432.6843600918711
3820,405,2017-07-04,239.94918330299637
3821,475,2018-12-13,110.27848723906467
3822,493,2023-03-11,165.43753140635954
3823,490,2019-03-23,379.31871003184204
3824,290,2021-11-08,352.22622813245994
3825,284,2017-12-25,425.7858601160387
3826,148,2021-09-27,345.7660948306943
3827,499,2017-03-06,126.99765691147705
3828,41,2017-05-29,391.7439127103951
3829,302,2017-02-20,188.0429529279252
3830,223,2022-09-06,250.68770810167425
3831,95,2024-02-26,158.28043304836714
3832,461,2016-12-20,383.66527188427347
3833,366,2021-11-02,208.4736087224589
3834,298,2022-10-30,387.91417315066377
3835,271,2021-11-10,367.5176639169201
3836,403,2024-07-21,245.99511908965445
3837,79,2024-11-11,402.1471763574737
3838,249,2023-02-18,192.237038678636
3839,73,2022-05-21,447.4215284874794
3840,441,2024-09-23,119.4446978131383
3841,383,2024-02-17,254.73621544131336
3842,418,2019-03-24,274.25932762139246
3843,483,2024-06-01,401.4477033106856
3844,494,2018-01-04,173.4556488246229
3845,445,2024-09-23,385.11361418535427
3846,378,2022-08-20,434.2272756374263
3847,262,2018-01-24,129.31863313255997
3848,125,2022-01-21,93.36156003622689
3849,421,2021-12-22,284.86278215245864
3850,196,2016-12-18,367.25223317754444
3851,256,2024-03-27,400.17434717876404
3852,121,2020-07-14,62.18779798369718
3853,257,2019-11-07,195.95610973232593
3854,137,2019-08-12,403.8516281825591
3855,151,2022-10-09,43.84084054043111
3856,476,2023-09-08,239.0181985755328
3857,19,2023-04-02,34.09789535306601
3858,353,2022-05-16,218.84020501803045
3859,224,2018-02-12,180.97246411822988
3860,76,2023-07-29,460.4385104756276
3861,89,2018-08-02,197.3852223580476
3862,329,2023-10-18,53.80728052730221
3863,413,2017-04-20,38.46144283986766
3864,284,2017-06-05,152.05098677154066
3865,111,2020-11-24,340.08841228122503
3866,79,2019-03-18,400.1055695404604
3867,306,2023-03-24,164.0545733399618
3868,57,2017-02-13,106.8625508674757
3869,326,2023-04-02,465.860060292112
3870,200,2022-08-06,89.25162186654283
3871,260,2022-09-07,178.17292676144848
3872,475,2022-10-31,307.4389546583854
3873,8,2019-04-26,27.449981710220115
3874,161,2021-04-06,47.821618167878356
3875,313,2019-05-17,220.3942119641715
3876,109,2020-09-17,63.83788758309201
3877,146,2024-09-26,488.50615782752396
3878,308,2024-02-28,280.01958078686937
3879,334,2023-02-05,59.49716435267136
3880,15,2019-08-01,353.9433833783568
3881,375,2024-05-16,237.31273360714448
3882,38,2023-02-07,250.50013028887335
3883,484,2021-06-03,147.4930029809854
3884,425,2020-01-30,475.6481494699741
3885,140,2024-08-21,470.9506189680545
3886,405,2021-03-11,160.7589651946523
3887,365,2021-02-02,93.59720426151895
3888,76,2023-01-11,484.39717198623066
3889,138,2023-02-12,171.48330007248182
3890,293,2021-06-30,170.6633292167383
3891,19,2022-06-22,171.66090491636552
3892,256,2019-07-14,270.68988879572333
3893,246,2019-03-20,45.93094291209367
3894,432,2023-01-15,312.82783692466666
3895,116,2018-09-21,286.69033605940075
3896,360,2024-02-09,226.7834952608258
3897,63,2022-01-03,101.25226283061852
3898,144,2017-02-25,120.89271322034135
3899,467,2023-05-05,492.80198215172373
3900,169,2019-08-03,395.84770559753775
3901,489,2024-04-16,282.3906995787072
3902,307,2022-04-22,305.6038141425976
3903,347,2022-12-07,61.90989673636332
3904,420,2020-10-07,420.3235212685003
3905,51,2020-01-01,27.358146604462572
3906,259,2021-04-18,262.5328400067318
3907,307,2023-11-27,312.2600707980408
3908,17,2019-11-17,214.63946857783472
3909,490,2020-11-23,123.96798173670786
3910,357,2020-06-21,79.5226544431722
3911,156,2021-07-17,389.7839941006438
3912,420,2022-12-13,194.78989646054066
3913,145,2018-06-15,473.9556628585015
3914,145,2018-04-16,193.36133256335825
3915,71,2017-11-21,253.27956387024443
3916,45,2018-04-05,295.2801599044023
3917,37,2022-12-16,277.80264729367195
3918,346,2017-10-08,432.54704746659655
3919,3,2017-03-06,272.2578038591242
3920,449,2022-03-13,260.45372721276703
3921,16,2024-07-06,120.2263926358649
3922,427,2018-01-17,147.88192146113286
3923,114,2018-09-16,27.456655924930455
3924,294,2021-03-17,282.0141729998393
3925,154,2018-06-30,38.43113246935214
3926,84,2021-12-17,380.002126276836
3927,140,2021-12-11,331.11404168394085
3928,357,2017-07-08,394.3140915841745
3929,362,2017-05-20,288.1622966179427
3930,205,2017-04-05,37.374155001246336
3931,52,2023-03-06,306.33802053122594
3932,283,2021-03-15,334.4872259541822
3933,403,2021-06-03,365.7436880382037
3934,65,2020-02-09,447.6139114044307
3935,410,2019-03-30,321.7902878623496
3936,431,2020-10-08,226.40260542442738
3937,270,2017-09-07,414.89453814214744
3938,481,2018-09-17,87.92415024782896
3939,354,2023-04-08,328.2509308666516
3940,253,2024-04-23,386.68599052065326
3941,30,2020-11-12,81.50989668207185
3942,55,2021-07-16,190.92271932924837
3943,388,2017-04-17,42.392844208575724
3944,425,2024-02-02,153.68966925160626
3945,298,2020-07-19,90.25537470378929
3946,473,2021-06-07,374.8649650499255
3947,165,2020-08-03,453.29548033688866
3948,455,2018-04-10,114.53032799283864
3949,465,2023-04-11,268.02666822045535
3950,83,2018-05-14,87.06965388027187
3951,235,2022-07-21,144.4718599587219
3952,87,2023-07-13,305.3297626401786
3953,293,2022-11-03,433.0851798945191
3954,71,2017-06-18,391.52240423888924
3955,205,2024-01-08,67.4860998274667
3956,377,2018-10-16,474.73867929313997
3957,95,2018-05-29,418.3188091796699
3958,41,2018-01-17,460.6962284698891
3959,18,2024-08-12,95.66667295466318
3960,75,2021-08-30,327.97437783185995
3961,11,2017-10-13,45.57244319457675
3962,274,2023-04-30,182.61480189153997
3963,458,2024-03-29,173.63179059462777
3964,313,2019-09-09,230.38053794652538
3965,82,2022-01-23,170.70628007166312
3966,50,2019-11-17,230.84030455138893
3967,244,2024-09-17,136.8443878191837
3968,437,2017-05-21,419.30186516539936
3969,361,2020-01-17,390.49608038525594
3970,373,2018-08-17,229.5333041354365
3971,173,2019-06-30,152.52458486073147
3972,358,2021-03-29,248.15963767060416
3973,171,2024-05-29,104.65546113356373
3974,72,2024-01-07,409.6074379335654
3975,55,2022-06-27,327.7029021302147
3976,405,2021-02-26,277.8288767443432
3977,75,2018-09-13,274.10073527262807
3978,11,2022-01-14,108.56953330503819
3979,474,2022-04-22,134.59355412577247
3980,491,2023-10-17,291.03525767862965
3981,272,2022-12-05,413.7748826053475
3982,62,2021-07-09,295.4223898524223
3983,381,2020-11-13,201.59540226179698
3984,396,2018-01-14,65.13753077076575
3985,80,2024-09-05,119.66333276180656
3986,175,2019-06-02,204.30369005632247
3987,24,2022-02-22,233.25115143973906
3988,279,2023-10-16,435.426912666765
3989,172,2022-11-20,446.10754694413595
3990,460,2022-07-02,28.69824528077512
3991,330,2019-06-07,392.24533268590164
3992,139,2017-11-24,115.38311598875137
3993,84,2022-02-23,261.80496766870544
3994,245,2021-10-04,177.70068569633307
3995,13,2022-10-24,68.02329131274321
3996,207,2018-09-01,30.082891312867055
3997,371,2018-06-26,151.07699852317043
3998,302,2017-10-02,73.62808899622706
3999,216,2022-12-22,357.47984024303815
4000,29,2021-09-01,293.56513917581873
4001,288,2017-08-07,285.65366401005696
4002,281,2018-10-25,468.1597667028318
4003,104,2018-09-16,60.34081112602705
4004,101,2019-05-23,175.86224518024713
4005,109,2023-07-30,121.64301611164092
4006,95,2023-06-20,468.1353143843218
4007,121,2020-01-15,494.2305392633164
4008,461,2022-10-30,331.2145631667077
4009,254,2022-05-07,476.2602198618884
4010,117,2019-11-19,277.8599305630227
4011,396,2018-10-08,396.0126050973502
4012,496,2017-12-31,123.22605456281202
4013,468,2024-01-03,404.3280189946401
4014,458,2020-12-12,333.9897404062388
4015,283,2018-09-05,36.908447359025956
4016,240,2019-11-06,119.55513690509201
4017,354,2018-05-08,248.546072094222
4018,378,2023-06-11,446.49182114316136
4019,485,2024-05-15,485.54027536378027
4020,271,2020-11-17,86.09662380053925
4021,260,2024-06-15,222.75467192220583
4022,12,2021-09-05,484.1144323883256
4023,414,2022-03-28,300.41235610021187
4024,301,2019-06-07,124.00598444350507
4025,212,2022-09-26,83.97120234064886
4026,204,2019-08-25,147.63036018546669
4027,399,2020-08-13,341.3445530876156
4028,268,2022-07-12,264.90140839084336
4029,308,2018-06-03,175.54300735535477
4030,223,2023-08-02,75.2133630476448
4031,331,2021-02-28,163.50156916771033
4032,169,2024-01-13,420.86977578615137
4033,64,2023-09-10,331.6386833927289
4034,62,2023-03-25,492.6512058682257
4035,303,2022-01-07,237.20092401423858
4036,61,2018-10-17,356.43482663526225
4037,5,2024-05-11,384.28242352823787
4038,455,2020-12-09,188.3971961939628
4039,489,2020-06-16,270.5606747146437
4040,12,2022-05-07,199.63894852064084
4041,427,2019-07-18,298.0001353325201
4042,456,2021-03-19,312.4524030756039
4043,370,2018-09-02,154.96183537181543
4044,119,2022-06-17,56.71920431809404
4045,339,2021-04-14,285.4843568044239
4046,461,2023-10-04,301.673601825914
4047,106,2023-11-05,270.6650478094399
4048,491,2021-02-04,368.95625701902725
4049,155,2022-09-04,462.43433603997215
4050,404,2023-12-12,316.3029016417271
4051,441,2023-12-01,22.020495502141628
4052,418,2018-02-23,40.31876945236618
4053,143,2023-02-21,27.691225615633428
4054,98,2023-04-16,298.5234004707803
4055,201,2024-04-20,95.59217514163345
4056,225,2018-01-26,123.50322456292987
4057,233,2020-09-08,179.07494922568048
4058,230,2024-10-31,423.8867992613209
4059,308,2023-12-25,453.99580530819384
4060,46,2017-03-08,401.4862314546667
4061,332,2019-10-20,446.4103159839015
4062,318,2020-06-10,228.0475302967639
4063,422,2016-12-23,350.7712336172116
4064,164,2023-12-28,188.918502704109
4065,374,2018-04-26,182.30713003812173
4066,200,2021-06-23,148.94901089018862
4067,418,2021-09-13,116.32111108178242
4068,202,2019-04-03,260.77812469006216
4069,197,2017-04-22,206.71106428580683
4070,3,2024-03-19,93.496572134543
4071,252,2020-07-14,361.8753157831294
4072,269,2022-05-17,359.3915091463154
4073,459,2018-11-29,32.86204079192488
4074,236,2024-06-08,154.980954757716
4075,408,2023-05-26,64.63927635900944
4076,461,2024-05-09,171.04640558277848
4077,494,2022-03-17,404.9269025344385
4078,233,2019-10-09,88.65493183127927
4079,197,2017-05-19,112.9198425346692
4080,436,2018-10-18,346.26089334622117
4081,279,2023-01-21,238.11090194499144
4082,417,2020-05-29,181.30646928330526
4083,391,2017-10-18,183.6974005007495
4084,492,2022-10-14,147.42170039164472
4085,380,2019-07-19,474.38553043508097
4086,262,2024-01-12,342.9438752313321
4087,241,2024-01-04,94.97649093828912
4088,257,2021-10-04,172.1664439004481
4089,289,2022-08-19,181.39433550943932
4090,144,2020-08-29,434.20924456152693
4091,152,2021-03-21,162.75046487403876
4092,376,2021-04-06,133.72756172913085
4093,455,2021-04-26,137.6030277782446
4094,209,2021-02-10,99.17589655162877
4095,421,2016-11-30,262.4377931541051
4096,206,2021-08-12,239.28855218516958
4097,324,2020-01-13,357.5718133352735
4098,196,2020-02-18,471.6940265676829
4099,262,2021-03-24,488.69018372434385
4100,485,2017-12-28,270.61005024860054
4101,252,2022-09-22,132.33686895942557
4102,466,2022-04-01,103.46034780792912
4103,168,2022-07-23,453.2192755668956
4104,210,2019-11-16,284.22526684661796
4105,221,2022-06-16,259.96704360256683
4106,18,2019-01-27,413.63479908643257
4107,158,2022-07-04,203.66768920525539
4108,453,2019-06-08,431.9297849452862
4109,99,2023-10-13,134.75071814253508
4110,424,2017-06-20,341.64523560596507
4111,110,2019-11-17,46.231428121152724
4112,134,2018-12-16,79.3204042550486
4113,196,2020-11-03,374.6321925111102
4114,325,2018-04-13,149.94787165182
4115,140,2017-12-04,92.36694406322425
4116,458,2019-03-19,190.43355846204884
4117,382,2018-11-29,292.39366359989424
4118,464,2019-04-19,440.66249783173777
4119,474,2019-04-01,66.96910779868729
4120,424,2017-11-29,131.93189180068757
4121,322,2021-07-02,111.76816432371103
4122,239,2022-10-21,282.423264372896
4123,303,2016-12-20,27.546749769027752
4124,57,2017-01-06,443.31699488674946
4125,39,2020-07-23,323.93800026005135
4126,294,2017-09-06,222.23047685036633
4127,220,2022-10-28,205.31457320560773
4128,330,2017-01-10,467.81682823955583
4129,227,2017-11-04,127.04948371759245
4130,11,2023-11-20,330.63948344685525
4131,92,2017-01-25,494.00640635233543
4132,275,2024-11-26,237.6595375660318
4133,395,2020-09-29,406.3870239259829
4134,358,2023-03-08,156.12524858283777
4135,363,2020-01-07,235.7711845949176
4136,5,2018-01-05,355.89030843437075
4137,224,2018-04-26,346.0610094882257
4138,466,2018-09-22,144.87661085398332
4139,274,2019-05-27,97.1183976633199
4140,210,2022-10-02,283.22775757510743
4141,414,2022-03-04,238.3198949343298
4142,312,2024-07-04,370.00322313129845
4143,361,2019-11-03,341.4310059498198
4144,39,2022-05-10,420.8569991220991
4145,99,2020-12-03,386.0506184370853
4146,462,2018-05-30,174.239656809745
4147,76,2021-06-28,25.53240720800007
4148,183,2024-10-14,283.00735917598723
4149,350,2021-07-26,300.3658478896459
4150,289,2021-11-24,195.0877235967687
4151,336,2017-04-10,114.06608035780862
4152,150,2018-11-27,60.73389069234318
4153,277,2024-11-19,155.03648887274605
4154,457,2018-05-31,376.24159981504204
4155,68,2020-10-30,377.0173205617628
4156,150,2019-03-15,374.178296165796
4157,74,2019-01-15,389.9344119775734
4158,349,2020-06-09,90.87521384140499
4159,172,2023-03-20,403.57064255192887
4160,427,2023-05-10,202.17623664479552
4161,446,2024-03-05,264.80310657989617
4162,363,2019-01-09,417.9170231148529
4163,374,2024-10-13,378.45317786941706
4164,155,2021-01-01,309.1149762782913
4165,163,2016-12-10,237.6984132832107
4166,210,2018-02-14,227.62035588229753
4167,410,2018-12-26,70.8652720562113
4168,448,2018-12-03,382.87766094549994
4169,476,2021-08-06,273.84789401795615
4170,33,2019-09-10,190.76931166925849
4171,303,2022-09-14,370.01498235191633
4172,200,2018-03-31,122.7974619541004
4173,39,2024-07-18,275.25106225949975
4174,410,2018-04-03,48.237440451146796
4175,55,2024-07-07,112.22100780108775
4176,332,2018-03-13,107.29561609101133
4177,39,2022-03-20,52.96132106035289
4178,379,2024-08-25,268.7682225750015
4179,479,2020-07-31,179.55856148196972
4180,415,2024-10-18,109.12926878982876
4181,36,2024-09-27,48.58714466406088
4182,144,2018-09-04,245.83829134920973
4183,87,2024-10-31,359.3236231833753
4184,451,2024-05-24,129.44821910485516
4185,308,2022-09-17,52.494242720397466
4186,130,2024-04-18,380.88410944574275
4187,72,2022-12-23,403.34911726139376
4188,323,2019-01-05,74.29954798124926
4189,313,2022-04-30,194.00417586473833
4190,444,2017-02-06,246.60328284319567
4191,151,2022-11-30,461.47584541461976
4192,354,2024-01-29,203.1364318594145
4193,466,2022-05-05,65.62763230240918
4194,371,2020-10-23,76.1418233282945
4195,455,2023-03-06,82.36656077283743
4196,133,2023-11-21,475.54604904314306
4197,387,2023-04-18,287.03449980122485
4198,29,2022-02-27,372.2880398943899
4199,282,2023-05-25,133.7952251701497
4200,145,2021-06-03,39.99060874100307
4201,49,2017-07-28,415.9612646035264
4202,300,2019-07-17,311.4351382824394
4203,38,2023-12-18,442.3031374739412
4204,87,2021-11-10,381.5607530132026
4205,140,2018-02-24,140.24498294320017
4206,12,2024-06-12,32.9947129609407
4207,282,2021-07-04,457.38766844918456
4208,356,2021-11-26,199.69271908784384
4209,223,2019-08-11,141.38733860209038
4210,115,2018-06-13,427.98788757780716
4211,177,2021-06-07,454.69009052549166
4212,463,2017-09-01,172.98635413463847
4213,465,2020-05-15,475.0908674728064
4214,343,2020-10-04,251.21783595618612
4215,294,2021-12-14,42.06292626786839
4216,2,2021-04-07,127.46670878622317
4217,99,2024-11-19,190.01039847903382
4218,29,2023-10-30,20.767720812003674
4219,481,2020-08-20,228.72008000686665
4220,137,2022-10-25,161.23726331272624
4221,461,2021-06-12,495.9102977373597
4222,298,2018-11-12,335.9592237983809
4223,209,2024-10-05,448.25692302055216
4224,364,2019-11-19,417.64007631144545
4225,297,2018-02-11,257.9721554494181
4226,324,2020-03-02,254.55797754872268
4227,76,2022-04-11,358.5827318237921
4228,476,2020-04-12,416.909860551402
4229,308,2020-07-30,169.8153616572321
4230,390,2019-10-30,414.8746879670534
4231,254,2024-05-04,442.5598493565627
4232,134,2021-08-16,191.56256838491117
4233,409,2022-02-15,67.3879330479906
4234,264,2022-07-01,144.95288474956484
4235,441,2020-08-17,202.9559913280038
4236,327,2018-07-24,219.30994250033555
4237,227,2023-04-15,260.1558965055492
4238,130,2024-01-23,106.354609889243
4239,262,2023-10-14,462.0304707443084
4240,308,2019-06-27,301.67512352551483
4241,55,2018-10-22,47.53350232392439
4242,10,2022-03-17,200.25693337260162
4243,26,2017-06-20,300.7624543208892
4244,352,2017-04-08,394.3283672649213
4245,177,2024-06-25,309.2619558708809
4246,492,2019-11-24,197.24166948302081
4247,96,2020-12-27,476.86805891439036
4248,294,2019-02-21,63.725981866801824
4249,137,2017-10-15,328.0745969090115
4250,198,2023-07-01,288.11600434882257
4251,477,2018-08-31,77.48230817937959
4252,496,2019-08-05,483.69221691282036
4253,141,2021-09-05,279.5846107146919
4254,306,2021-01-09,29.84749409849215
4255,265,2018-01-18,270.2616807666765
4256,360,2020-10-08,393.90561368476153
4257,107,2017-11-13,325.1333009456319
4258,323,2018-08-19,186.4383499286527
4259,179,2022-06-11,420.98511532971673
4260,445,2022-08-06,403.75955744701116
4261,122,2022-11-10,61.19189552363393
4262,302,2023-10-24,374.68508027231144
4263,126,2019-04-28,392.4243135003482
4264,300,2018-12-26,273.2095187345052
4265,403,2023-07-15,395.1860956448086
4266,368,2017-04-16,267.4352296388798
4267,486,2019-01-11,322.9646438591816
4268,354,2023-05-01,272.6627114909362
4269,106,2023-04-17,259.5307326327719
4270,215,2024-09-09,342.82805249910484
4271,83,2021-09-05,140.91788440977317
4272,184,2020-04-18,422.77903958891636
4273,42,2019-03-22,61.333309261857764
4274,59,2022-02-20,482.7681229033275
4275,473,2024-03-05,123.31725323629165
4276,401,2022-01-30,33.953105387778066
4277,84,2020-10-15,57.96094554618671
4278,196,2023-04-24,142.6344119874362
4279,471,2023-12-11,156.60564124331012
4280,263,2023-07-09,34.63969712135654
4281,95,2020-10-10,314.7688511140345
4282,130,2020-04-01,270.22791642774007
4283,177,2017-08-08,303.624155143811
4284,54,2021-03-07,483.7283863617558
4285,179,2019-03-25,267.7314666318147
4286,408,2022-02-15,75.52770238546924
4287,160,2021-11-02,331.65508485504085
4288,128,2022-03-04,77.99035971143317
4289,134,2021-09-10,413.3963541367183
4290,283,2021-04-30,463.79975666045146
4291,149,2018-06-06,183.96666232097598
4292,284,2021-09-29,328.53977534321723
4293,174,2021-09-28,228.17832686852714
4294,363,2018-02-23,439.49517357615883
4295,379,2017-07-19,216.01186907626283
4296,212,2020-06-13,271.29558469044775
4297,167,2022-07-03,264.58373544324
4298,3,2021-10-31,334.35900076036137
4299,300,2019-09-14,43.690516664830454
4300,428,2024-09-04,224.9001906619316
4301,51,2020-10-24,390.1703488957451
4302,150,2020-03-09,94.0096849974095
4303,74,2022-11-28,239.90336996658297
4304,16,2017-07-28,417.0051586195524
4305,239,2024-05-13,357.45593528512046
4306,239,2018-03-09,490.441366631413
4307,422,2020-09-13,452.2034243357
4308,349,2020-10-06,22.526560594440177
4309,289,2021-10-16,155.5041683343641
4310,115,2021-11-02,290.31427469553313
4311,62,2022-08-13,336.9046443913278
4312,317,2023-04-15,223.50368851724699
4313,265,2020-03-07,483.02547425825617
4314,181,2021-11-21,459.51104532210655
4315,177,2020-09-04,101.3938556292146
4316,445,2017-08-07,404.4487927605989
4317,259,2022-10-14,400.1427479468008
4318,441,2018-08-19,408.6526508626764
4319,22,2018-02-04,333.95899018086067
4320,157,2022-08-19,229.92690868421167
4321,425,2024-06-02,283.4842942120685
4322,306,2021-08-25,461.18512150180493
4323,357,2024-03-13,413.91355235698495
4324,187,2019-01-08,249.21356352657955
4325,481,2017-11-17,298.8799269531825
4326,301,2018-10-25,337.7108350922388
4327,67,2024-10-01,382.765864191013
4328,329,2017-02-23,373.86584813260185
4329,155,2020-01-12,120.68082606873699
4330,302,2019-08-11,377.2189057808949
4331,255,2020-06-29,495.5467349730357
4332,361,2019-10-26,320.37332471309355
4333,96,2019-09-02,27.126533775887758
4334,333,2018-11-01,285.7849192325455
4335,266,2021-02-07,109.44889628305722
4336,414,2023-07-23,493.59319972577373
4337,3,2022-03-22,345.2876589028031
4338,488,2019-06-06,70.29905888391764
4339,427,2023-11-29,425.6462013244951
4340,467,2019-06-17,296.82416317848197
4341,420,2020-08-31,259.9237125096517
4342,356,2018-10-12,402.9914631412184
4343,119,2017-12-23,484.16989780586005
4344,483,2020-10-17,269.31177118591046
4345,33,2022-08-16,310.80974740767067
4346,9,2022-06-03,403.35147511856104
4347,471,2023-04-06,397.4393328892163
4348,315,2018-09-18,115.5193831783748
4349,440,2019-11-23,49.08872911638358
4350,305,2024-09-09,95.03058435055897
4351,61,2023-10-25,33.59373034882326
4352,460,2019-06-25,109.46422879374497
4353,3,2023-03-03,138.46169159540807
4354,184,2021-08-25,401.22285643404877
4355,84,2020-09-18,405.6914860562652
4356,308,2022-07-07,44.66478164209228
4357,186,2021-09-08,404.78392013116064
4358,95,2018-05-13,76.94999337297617
4359,452,2024-01-23,96.59904182076099
4360,328,2020-12-25,371.5102553319541
4361,186,2019-01-18,98.48915190669557
4362,295,2018-04-27,173.66239055506466
4363,253,2022-11-25,196.40531058277745
4364,153,2019-09-20,91.97372603775052
4365,19,2019-04-11,29.554202864208552
4366,45,2020-12-23,256.2007538559143
4367,6,2022-05-25,124.08021148751571
4368,367,2021-07-04,144.04253607288447
4369,98,2021-08-04,102.32231005314375
4370,233,2019-05-14,275.9107141063545
4371,46,2017-11-20,231.50672011665597
4372,331,2022-09-30,461.41547956038164
4373,283,2021-10-22,286.1625443461287
4374,309,2018-12-03,30.80531349175068
4375,254,2022-09-08,155.7592363789232
4376,445,2019-09-29,387.4591862820652
4377,22,2024-11-23,186.93707483989235
4378,100,2020-06-12,217.65277453856854
4379,303,2017-01-07,479.6459690170345
4380,135,2018-06-05,108.15512618261235
4381,354,2022-08-01,278.933546453981
4382,134,2021-10-09,131.243294322196
4383,16,2021-08-11,69.73966540187185
4384,349,2019-04-30,200.45395474736554
4385,449,2020-12-06,116.08800647511791
4386,118,2020-11-30,45.44638154279683
4387,246,2020-02-12,284.36945362083105
4388,242,2018-11-10,100.2442074637088
4389,152,2022-05-17,36.294740654892514
4390,316,2018-09-04,482.77658738655236
4391,431,2022-05-02,443.32729786485083
4392,150,2021-02-25,35.33257599477592
4393,369,2017-12-18,65.21879807149139
4394,55,2024-05-24,52.093011246055916
4395,61,2022-08-10,398.21593463300115
4396,480,2020-09-12,413.5300022346277
4397,338,2019-02-15,272.1345196611063
4398,114,2017-12-27,482.72807533542004
4399,457,2018-02-24,225.51170621943322
4400,227,2021-03-12,183.54653133829765
4401,277,2019-06-28,43.544230122258924
4402,219,2020-08-14,393.92426287468015
4403,37,2021-01-02,303.5809604723683
4404,459,2023-03-12,461.7332344124508
4405,334,2024-01-15,377.6697925315434
4406,399,2019-04-24,305.2627225933402
4407,494,2021-07-16,270.899412448562
4408,469,2022-08-31,380.3397889309667
4409,175,2021-03-29,398.95718374480197
4410,477,2018-04-14,478.77052320839147
4411,404,2024-11-26,213.06758524641901
4412,441,2020-11-19,386.01800819586975
4413,62,2017-12-26,303.5096444608307
4414,228,2022-03-07,499.82872929163346
4415,118,2020-09-08,430.961793769505
4416,21,2022-03-01,470.2251317710142
4417,231,2019-02-17,176.13133506615307
4418,362,2024-01-06,215.66149721470353
4419,284,2023-04-10,201.6777853861318
4420,306,2022-05-08,379.2006001683646
4421,168,2017-03-22,73.47180838863389
4422,2,2024-01-24,126.13911703042868
4423,376,2020-02-28,371.6070593435705
4424,407,2024-03-01,141.15793760965732
4425,360,2022-07-30,44.08851155298084
4426,368,2018-12-26,177.6059601471085
4427,258,2023-09-04,397.5432187648893
4428,371,2020-10-17,218.9090624002233
4429,115,2019-03-29,481.9213292642943
4430,64,2021-01-20,382.86149885310266
4431,338,2023-10-13,141.8312199187659
4432,124,2024-05-30,114.80316788008466
4433,209,2019-10-16,133.2718473143554
4434,184,2022-06-06,278.21336882079584
4435,265,2018-01-24,101.10925121843803
4436,107,2020-05-28,350.9342842656647
4437,50,2024-10-05,487.4651869326637
4438,241,2024-05-29,105.15066307794737
4439,386,2017-05-16,191.6124394485558
4440,194,2017-06-15,147.6068707249027
4441,278,2018-09-22,380.82745001177926
4442,138,2017-03-10,168.63108350000456
4443,24,2021-07-09,457.131765576701
4444,468,2021-10-27,264.0823461137508
4445,443,2020-01-15,204.4271484091334
4446,425,2021-10-05,403.66738136583797
4447,263,2019-09-25,233.0901055411411
4448,90,2022-03-04,31.871069433498462
4449,17,2017-08-05,110.89095909468087
4450,145,2018-02-07,457.4515701946644
4451,373,2024-05-08,391.36235695469253
4452,163,2022-04-20,446.07017445424873
4453,101,2018-10-03,217.5567006227789
4454,76,2021-11-10,264.2197162459386
4455,38,2021-08-12,444.0747343404334
4456,157,2024-05-27,80.07576465650487
4457,320,2021-02-12,340.6698972481236
4458,76,2017-11-27,100.06977406485092
4459,343,2020-11-14,147.14203745154617
4460,372,2018-03-13,195.9766014840605
4461,24,2019-01-27,34.97136187320122
4462,491,2019-12-02,410.71480069945596
4463,310,2020-11-15,216.06514341840176
4464,374,2023-04-07,410.14526843691175
4465,277,2018-12-31,265.1293296350425
4466,13,2017-10-14,132.78771980412162
4467,172,2020-06-02,438.61948573779847
4468,106,2020-07-11,351.01918890639837
4469,250,2024-06-07,334.20023440875775
4470,201,2020-11-24,440.53103370414544
4471,441,2023-10-30,212.3579398860718
4472,69,2024-03-24,442.57359837030714
4473,213,2019-04-18,306.04201966055217
4474,444,2022-04-16,257.2417766161741
4475,279,2023-08-16,108.83141395073272
4476,278,2018-10-19,237.55137735928787
4477,150,2017-07-14,399.94507330533406
4478,452,2023-06-17,427.22689374049526
4479,369,2018-08-06,398.00390491338817
4480,283,2019-08-31,307.6811298390786
4481,349,2024-04-01,463.0009357426261
4482,304,2017-01-28,285.2029265314612
4483,366,2020-07-04,495.3907110539131
4484,16,2020-06-17,329.42495884222103
4485,292,2024-05-17,321.4757384360418
4486,198,2022-12-03,340.13821029048364
4487,141,2023-02-18,327.61508156283674
4488,85,2020-08-02,75.27300475077313
4489,210,2020-06-16,234.24645909927486
4490,89,2024-06-21,472.9943202596458
4491,286,2020-06-11,173.44219651856932
4492,403,2022-05-02,278.4554600193912
4493,198,2020-01-24,135.1595145184209
4494,82,2019-04-04,329.3102030521859
4495,177,2024-09-27,102.70018137230244
4496,158,2017-02-06,490.52802605271575
4497,44,2018-11-17,44.32801442945964
4498,360,2017-04-06,46.14913399044003
4499,105,2021-02-10,118.04871022571905
